txnid,payer_id,payee_id,amount,status,respcd,remi_bank,bene_bank,txntimestamp,date
TXN000249,4214,6982,273.66,SUCCESS,,SBI,AXB,2025-07-13 16:18:54.580274,2025-07-13
TXN000250,8994,6925,7835.71,SUCCESS,,UOB,UOB,2025-06-08 23:33:02.580274,2025-06-08
TXN000251,3366,6008,3933.99,FAILED,5.0,BOB,UOB,2024-11-08 17:42:58.580274,2024-11-08
TXN000252,9091,5807,4013.73,SUCCESS,,AXB,BOB,2025-03-30 02:30:39.580274,2025-03-30
TXN000253,4804,2316,266.59,FAILED,1.0,UOB,PNB,2025-04-03 20:18:44.580274,2025-04-03
TXN000254,1264,4818,164.88,PENDING,,SBI,BOB,2025-04-12 22:07:27.580274,2025-04-12
TXN000255,1499,3432,486.24,FAILED,5.0,BOB,BOB,2025-06-22 09:47:53.580274,2025-06-22
TXN000256,4247,4981,8510.76,SUCCESS,,BOB,SBI,2025-07-05 05:19:38.580274,2025-07-05
TXN000257,5174,4271,2420.74,FAILED,1.0,SBI,HDF,2025-02-21 03:56:01.580274,2025-02-21
TXN000258,7011,5264,9272.2,SUCCESS,,HDF,UOB,2024-10-05 15:28:55.580274,2024-10-05
TXN000259,9936,6892,9509.28,SUCCESS,,AXB,BOB,2024-08-12 11:50:20.580274,2024-08-12
TXN000260,5980,2975,5989.24,FAILED,5.0,SBI,BOB,2025-02-27 00:19:05.580274,2025-02-27
TXN000261,6121,4345,5686.85,SUCCESS,,UOB,PNB,2025-01-31 03:39:45.580274,2025-01-31
TXN000262,2239,8438,8236.65,SUCCESS,,UOB,UOB,2025-06-02 16:37:19.580274,2025-06-02
TXN000263,9694,3203,5596.23,FAILED,12.0,SBI,UOB,2024-09-24 23:31:10.580274,2024-09-24
TXN000264,6194,5702,279.48,SUCCESS,,HDF,SBI,2025-01-04 23:50:33.580274,2025-01-04
TXN000265,7959,3886,4604.17,FAILED,1.0,SBI,SBI,2024-09-19 13:16:17.580274,2024-09-19
TXN000266,1446,2615,8416.38,SUCCESS,,HDF,AXB,2024-10-28 22:24:19.580274,2024-10-28
TXN000267,2842,1996,5175.12,SUCCESS,,HDF,AXB,2025-04-19 14:03:44.580274,2025-04-19
TXN000268,8474,2445,3994.52,SUCCESS,,AXB,AXB,2024-10-28 10:57:45.580274,2024-10-28
TXN000269,4763,1883,2456.14,SUCCESS,,SBI,UOB,2024-10-13 15:51:42.580274,2024-10-13
TXN000270,7898,7896,7812.67,SUCCESS,,BOB,AXB,2024-12-19 08:41:09.580274,2024-12-19
TXN000271,5409,7149,2827.49,FAILED,5.0,BOB,SBI,2025-03-21 01:38:27.580274,2025-03-21
TXN000272,4085,3757,2885.25,SUCCESS,,HDF,HDF,2025-06-01 10:31:10.580274,2025-06-01
TXN000273,2431,9716,882.25,SUCCESS,,PNB,SBI,2024-11-21 06:53:26.580274,2024-11-21
TXN000274,9541,5923,9988.17,SUCCESS,,SBI,AXB,2025-01-01 06:06:41.580274,2025-01-01
TXN000275,4696,9046,1226.08,PENDING,,UOB,HDF,2024-12-05 21:53:06.580274,2024-12-05
TXN000276,6339,8287,2151.72,SUCCESS,,HDF,SBI,2024-11-12 20:43:22.580274,2024-11-12
TXN000277,1642,9581,4960.39,SUCCESS,,HDF,PNB,2025-01-17 01:24:07.580274,2025-01-17
TXN000278,5060,2087,8670.99,SUCCESS,,BOB,AXB,2024-10-09 15:39:33.580274,2024-10-09
TXN000279,5284,8574,2384.78,PENDING,,HDF,HDF,2025-02-15 18:10:21.580274,2025-02-15
TXN000280,7700,5425,819.32,SUCCESS,,UOB,SBI,2024-10-06 21:33:07.580274,2024-10-06
TXN000281,1562,4911,8419.26,PENDING,,PNB,SBI,2024-11-19 15:10:27.580274,2024-11-19
TXN000282,9288,2859,6857.61,SUCCESS,,PNB,PNB,2024-11-19 03:37:05.580274,2024-11-19
TXN000283,5660,5242,6859.37,FAILED,12.0,AXB,HDF,2025-02-04 09:01:18.580274,2025-02-04
TXN000284,5569,9875,1778.36,SUCCESS,,PNB,UOB,2025-07-10 13:38:48.580274,2025-07-10
TXN000285,4033,9360,3953.21,SUCCESS,,UOB,SBI,2025-04-07 09:37:22.580274,2025-04-07
TXN000286,7844,5697,4599.9,SUCCESS,,SBI,PNB,2025-06-12 09:11:34.580274,2025-06-12
TXN000287,2135,8394,1838.39,SUCCESS,,SBI,HDF,2025-01-25 23:34:00.580274,2025-01-25
TXN000288,3016,4952,29.79,SUCCESS,,PNB,SBI,2024-07-23 06:54:49.580274,2024-07-23
TXN000289,8899,5062,8025.36,SUCCESS,,UOB,BOB,2024-12-20 08:44:17.580274,2024-12-20
TXN000290,7087,7375,8771.14,PENDING,,BOB,SBI,2024-12-05 10:52:57.580274,2024-12-05
TXN000291,8878,6891,9518.63,SUCCESS,,UOB,PNB,2024-09-30 08:55:29.580274,2024-09-30
TXN000292,3093,9892,507.27,SUCCESS,,UOB,SBI,2025-05-16 16:18:24.580274,2025-05-16
TXN000293,7394,8920,3366.48,SUCCESS,,UOB,PNB,2025-02-10 17:56:56.580274,2025-02-10
TXN000294,5559,1912,8768.48,SUCCESS,,SBI,UOB,2025-06-24 04:56:20.580274,2025-06-24
TXN000295,2463,4102,9900.48,SUCCESS,,UOB,HDF,2025-01-14 23:55:26.580274,2025-01-14
TXN000296,5314,6286,1202.21,FAILED,12.0,SBI,AXB,2024-08-12 09:45:35.580274,2024-08-12
TXN000297,2934,1248,2026.91,SUCCESS,,SBI,SBI,2025-01-14 16:22:14.580274,2025-01-14
TXN000298,9366,9522,7862.17,SUCCESS,,PNB,SBI,2025-05-04 21:28:11.580274,2025-05-04
TXN000299,1508,1715,8148.34,SUCCESS,,HDF,PNB,2025-02-02 21:38:44.580274,2025-02-02
TXN000300,3651,1548,4299.47,FAILED,5.0,BOB,BOB,2024-09-08 18:03:12.580274,2024-09-08
TXN000301,7273,3235,8624.31,SUCCESS,,PNB,BOB,2024-07-29 23:41:25.580274,2024-07-29
TXN000302,3236,3645,4362.77,SUCCESS,,HDF,AXB,2025-06-30 19:04:31.580274,2025-06-30
TXN000303,7403,9666,8732.06,SUCCESS,,HDF,AXB,2024-12-17 21:04:40.580274,2024-12-17
TXN000304,9286,1895,9163.77,FAILED,12.0,PNB,SBI,2024-10-24 06:46:04.580274,2024-10-24
TXN000305,1796,1066,6906.66,SUCCESS,,UOB,BOB,2025-01-31 15:57:40.580274,2025-01-31
TXN000306,7174,5057,6151.01,PENDING,,UOB,HDF,2024-11-02 01:23:55.580274,2024-11-02
TXN000307,2115,3547,6577.36,SUCCESS,,BOB,PNB,2025-05-23 14:09:52.580274,2025-05-23
TXN000308,9931,6354,1208.83,SUCCESS,,PNB,PNB,2025-01-23 11:50:36.580274,2025-01-23
TXN000309,4238,7555,7465.26,SUCCESS,,UOB,UOB,2025-06-29 19:09:09.580274,2025-06-29
TXN000310,8967,5311,7508.18,SUCCESS,,UOB,PNB,2025-06-01 10:47:11.580274,2025-06-01
TXN000311,9922,6083,1324.77,SUCCESS,,BOB,PNB,2024-07-27 00:04:27.580274,2024-07-27
TXN000312,7195,6043,3951.57,SUCCESS,,UOB,AXB,2025-06-26 11:59:09.580274,2025-06-26
TXN000313,3994,4386,9616.52,SUCCESS,,PNB,HDF,2025-05-13 10:09:40.580274,2025-05-13
TXN000314,3050,1725,8894.21,SUCCESS,,BOB,UOB,2025-02-12 23:06:31.580274,2025-02-12
TXN000315,1367,6425,9470.54,SUCCESS,,PNB,SBI,2025-03-21 01:29:49.580274,2025-03-21
TXN000316,3927,8899,7075.55,SUCCESS,,AXB,HDF,2024-12-25 11:10:20.580274,2024-12-25
TXN000317,1647,5637,7555.61,FAILED,51.0,SBI,HDF,2025-05-21 07:02:34.580274,2025-05-21
TXN000318,2104,7205,3820.67,FAILED,51.0,HDF,UOB,2025-04-07 04:06:19.580274,2025-04-07
TXN000319,2800,1474,6045.46,SUCCESS,,AXB,BOB,2025-06-20 14:57:01.580274,2025-06-20
TXN000320,5058,3591,7274.82,SUCCESS,,AXB,HDF,2024-09-16 12:36:56.580274,2024-09-16
TXN000321,3093,5645,6293.44,PENDING,,SBI,BOB,2025-01-07 22:59:47.580274,2025-01-07
TXN000322,9526,4147,6085.47,SUCCESS,,BOB,SBI,2025-04-04 17:42:50.580274,2025-04-04
TXN000323,9482,8341,1139.89,FAILED,1.0,UOB,HDF,2024-09-29 02:48:30.580274,2024-09-29
TXN000324,2414,1679,3743.41,PENDING,,PNB,BOB,2024-09-29 15:29:13.580274,2024-09-29
TXN000325,7581,1120,3115.29,SUCCESS,,BOB,PNB,2024-08-24 08:36:58.580274,2024-08-24
TXN000326,8097,3929,3951.91,FAILED,51.0,BOB,AXB,2024-09-22 13:48:41.580274,2024-09-22
TXN000327,3742,1074,6922.93,SUCCESS,,PNB,AXB,2024-12-20 08:33:24.580274,2024-12-20
TXN000328,7916,2569,2264.55,SUCCESS,,PNB,BOB,2024-12-29 15:56:49.580274,2024-12-29
TXN000329,9320,6014,8488.14,SUCCESS,,HDF,UOB,2024-10-07 21:47:41.580274,2024-10-07
TXN000330,3889,2345,203.9,FAILED,51.0,AXB,UOB,2024-08-17 16:30:42.580274,2024-08-17
TXN000331,3512,2709,5613.24,FAILED,51.0,PNB,SBI,2025-04-10 12:59:34.580274,2025-04-10
TXN000332,5181,4726,604.84,SUCCESS,,AXB,UOB,2025-03-10 16:47:15.580274,2025-03-10
TXN000333,5689,7158,4035.43,SUCCESS,,SBI,SBI,2024-11-10 06:51:01.580274,2024-11-10
TXN000334,8145,6734,5098.86,SUCCESS,,AXB,UOB,2025-03-02 10:54:58.580274,2025-03-02
TXN000335,4001,3562,8588.23,SUCCESS,,BOB,BOB,2025-05-25 08:58:09.580274,2025-05-25
TXN000336,2574,8188,2666.45,FAILED,5.0,PNB,SBI,2025-01-17 18:34:40.580274,2025-01-17
TXN000337,4396,9536,1255.33,SUCCESS,,SBI,HDF,2024-12-14 14:49:55.580274,2024-12-14
TXN000338,4720,8825,9090.75,FAILED,51.0,AXB,UOB,2024-10-07 10:24:36.580274,2024-10-07
TXN000339,5499,1426,7633.85,SUCCESS,,UOB,AXB,2024-11-11 06:25:03.580274,2024-11-11
TXN000340,8465,8213,8078.08,SUCCESS,,SBI,SBI,2025-05-04 04:36:15.580274,2025-05-04
TXN000341,1934,9606,6167.83,FAILED,51.0,AXB,AXB,2025-05-14 15:26:49.580274,2025-05-14
TXN000342,1220,1360,1821.2,SUCCESS,,UOB,HDF,2025-01-22 13:05:21.580274,2025-01-22
TXN000343,6077,9358,138.93,SUCCESS,,HDF,UOB,2024-12-16 23:02:13.580274,2024-12-16
TXN000344,4909,1131,4528.18,SUCCESS,,PNB,AXB,2024-08-10 19:03:40.580274,2024-08-10
TXN000345,5183,1214,4639.57,SUCCESS,,AXB,PNB,2025-01-04 22:38:16.580274,2025-01-04
TXN000346,6144,8835,4356.04,SUCCESS,,BOB,SBI,2024-11-24 21:37:45.580274,2024-11-24
TXN000347,7701,5578,3714.9,SUCCESS,,SBI,SBI,2024-10-14 09:55:46.580274,2024-10-14
TXN000348,6212,3988,9840.8,SUCCESS,,BOB,PNB,2025-06-19 21:16:46.580274,2025-06-19
TXN000349,7231,3453,157.26,SUCCESS,,AXB,HDF,2024-11-07 15:55:09.580274,2024-11-07
TXN000350,3774,9621,4549.58,SUCCESS,,UOB,HDF,2025-06-19 14:14:26.580274,2025-06-19
TXN000351,7515,1122,8244.02,SUCCESS,,BOB,SBI,2025-04-30 22:47:58.580274,2025-04-30
TXN000352,2579,6489,4019.99,SUCCESS,,SBI,SBI,2024-08-03 13:37:16.580274,2024-08-03
TXN000353,9567,9311,145.78,SUCCESS,,AXB,PNB,2025-05-15 04:03:45.580274,2025-05-15
TXN000354,9895,9736,6610.2,SUCCESS,,SBI,UOB,2024-11-07 00:02:12.580274,2024-11-07
TXN000355,7121,4822,3158.6,SUCCESS,,PNB,PNB,2024-09-03 11:12:43.580274,2024-09-03
TXN000356,1895,4065,4171.35,SUCCESS,,AXB,SBI,2025-06-17 03:00:33.580274,2025-06-17
TXN000357,7441,3694,7097.78,SUCCESS,,BOB,HDF,2024-08-24 05:26:47.580274,2024-08-24
TXN000358,2930,3828,6916.66,SUCCESS,,AXB,AXB,2024-07-21 16:23:14.580274,2024-07-21
TXN000359,1366,1662,8346.71,SUCCESS,,AXB,PNB,2024-07-24 19:47:35.580274,2024-07-24
TXN000360,8371,5501,2115.52,SUCCESS,,AXB,BOB,2025-01-05 02:46:27.580274,2025-01-05
TXN000361,5634,4779,7422.07,SUCCESS,,AXB,BOB,2025-05-17 13:08:21.580274,2025-05-17
TXN000362,3611,3827,6406.13,SUCCESS,,SBI,BOB,2024-10-06 04:12:36.580274,2024-10-06
TXN000363,8696,3538,4927.07,SUCCESS,,UOB,BOB,2024-09-09 20:56:32.580274,2024-09-09
TXN000364,7356,1424,2725.78,SUCCESS,,PNB,HDF,2025-06-25 15:22:09.580274,2025-06-25
TXN000365,7242,8555,234.32,SUCCESS,,PNB,AXB,2024-11-04 11:00:55.580274,2024-11-04
TXN000366,5432,2392,6641.71,SUCCESS,,SBI,AXB,2024-09-25 07:22:17.580274,2024-09-25
TXN000367,3214,2840,5875.16,SUCCESS,,UOB,SBI,2025-05-02 22:48:19.580274,2025-05-02
TXN000368,2933,9180,2620.44,SUCCESS,,SBI,BOB,2024-09-28 11:41:29.580274,2024-09-28
TXN000369,2555,6464,9114.98,SUCCESS,,SBI,SBI,2025-07-10 07:22:13.580274,2025-07-10
TXN000370,8064,3668,6892.18,SUCCESS,,PNB,SBI,2025-05-09 18:44:28.580274,2025-05-09
TXN000371,1954,9182,9869.58,FAILED,5.0,BOB,HDF,2024-09-17 23:28:55.580274,2024-09-17
TXN000372,9482,8154,2374.56,SUCCESS,,UOB,BOB,2024-11-26 12:41:40.580274,2024-11-26
TXN000373,5429,3708,2442.8,PENDING,,UOB,AXB,2024-11-19 07:05:25.580274,2024-11-19
TXN000374,5616,4155,2035.93,SUCCESS,,SBI,SBI,2024-08-08 23:23:50.580274,2024-08-08
TXN000375,3120,6467,2083.96,SUCCESS,,UOB,SBI,2024-09-23 05:21:04.580274,2024-09-23
TXN000376,8059,2118,6571.06,SUCCESS,,PNB,BOB,2024-12-17 19:10:59.580274,2024-12-17
TXN000377,5435,4575,1587.15,PENDING,,HDF,BOB,2025-02-09 04:17:36.580274,2025-02-09
TXN000378,8078,4770,2647.73,PENDING,,SBI,UOB,2024-12-09 22:06:34.580274,2024-12-09
TXN000379,1640,9883,2129.67,PENDING,,BOB,HDF,2025-03-21 11:28:12.580274,2025-03-21
TXN000380,9325,1959,507.75,SUCCESS,,PNB,BOB,2024-10-05 02:30:13.580274,2024-10-05
TXN000381,2145,5120,7587.53,FAILED,12.0,PNB,PNB,2025-05-31 14:08:21.580274,2025-05-31
TXN000382,6667,8110,6134.57,SUCCESS,,BOB,UOB,2025-02-22 06:49:17.580274,2025-02-22
TXN000383,3853,8645,7629.51,SUCCESS,,BOB,SBI,2025-03-08 09:57:17.580274,2025-03-08
TXN000384,5918,5405,6010.2,SUCCESS,,SBI,AXB,2025-02-06 15:10:12.580274,2025-02-06
TXN000385,7524,6378,5932.05,FAILED,12.0,UOB,AXB,2025-07-12 00:04:34.580274,2025-07-12
TXN000386,5799,3513,4223.08,PENDING,,HDF,SBI,2025-07-10 22:23:14.580274,2025-07-10
TXN000387,4021,2910,4837.8,SUCCESS,,BOB,AXB,2025-07-10 22:53:16.580274,2025-07-10
TXN000388,2747,2460,8787.64,FAILED,5.0,HDF,AXB,2025-05-10 00:54:26.580274,2025-05-10
TXN000389,8900,4534,1937.48,PENDING,,SBI,BOB,2025-06-13 14:24:57.580274,2025-06-13
TXN000390,6184,2646,5468.95,FAILED,5.0,PNB,HDF,2024-10-17 21:35:46.580274,2024-10-17
TXN000391,6889,9749,6093.07,SUCCESS,,HDF,UOB,2025-02-14 10:03:42.580274,2025-02-14
TXN000392,3462,6168,8633.51,SUCCESS,,AXB,BOB,2024-09-26 12:11:19.580274,2024-09-26
TXN000393,6196,1726,2346.29,FAILED,51.0,PNB,PNB,2024-09-30 07:46:56.580274,2024-09-30
TXN000394,4512,2905,3848.12,SUCCESS,,PNB,UOB,2024-10-03 16:56:16.580274,2024-10-03
TXN000395,5369,6182,7418.86,FAILED,5.0,SBI,BOB,2024-12-06 05:33:44.580274,2024-12-06
TXN000396,7651,7720,5659.96,SUCCESS,,BOB,HDF,2025-01-07 12:23:57.580274,2025-01-07
TXN000397,5725,8155,6476.98,PENDING,,SBI,UOB,2024-08-02 13:18:09.580274,2024-08-02
TXN000398,7347,2465,7430.96,FAILED,5.0,BOB,BOB,2025-05-24 16:35:34.580274,2025-05-24
TXN000399,6208,7974,6063.27,SUCCESS,,SBI,PNB,2025-04-08 12:43:30.580274,2025-04-08
TXN000400,9415,8820,8529.21,PENDING,,BOB,UOB,2025-06-02 03:40:13.580274,2025-06-02
TXN000401,9475,2410,5226.56,SUCCESS,,AXB,PNB,2024-10-30 01:26:42.580274,2024-10-30
TXN000402,7345,4205,2780.35,SUCCESS,,HDF,UOB,2025-03-13 04:12:28.580274,2025-03-13
TXN000403,3515,5966,727.91,SUCCESS,,SBI,PNB,2024-11-20 19:20:34.580274,2024-11-20
TXN000404,1022,7525,347.92,SUCCESS,,PNB,AXB,2024-10-05 22:15:46.580274,2024-10-05
TXN000405,7894,9815,3202.43,SUCCESS,,UOB,UOB,2025-04-25 05:09:56.580274,2025-04-25
TXN000406,4839,5408,8342.39,SUCCESS,,UOB,HDF,2024-07-26 00:15:38.580274,2024-07-26
TXN000407,8076,3330,6497.77,FAILED,1.0,PNB,BOB,2024-08-18 21:57:04.580274,2024-08-18
TXN000408,3975,2479,7216.68,FAILED,51.0,HDF,BOB,2024-08-24 00:10:16.580274,2024-08-24
TXN000409,2178,4303,9639.52,SUCCESS,,HDF,UOB,2025-03-26 06:25:25.580274,2025-03-26
TXN000410,5701,7693,36.81,SUCCESS,,AXB,UOB,2025-03-20 10:02:49.580274,2025-03-20
TXN000411,7714,9723,566.85,SUCCESS,,HDF,AXB,2025-05-06 15:58:40.580274,2025-05-06
TXN000412,3244,3087,6888.37,SUCCESS,,UOB,PNB,2025-03-23 11:05:27.580274,2025-03-23
TXN000413,2250,3108,2910.93,FAILED,5.0,HDF,BOB,2024-08-05 07:16:52.580274,2024-08-05
TXN000414,7715,6940,7614.51,SUCCESS,,AXB,BOB,2024-08-13 07:42:49.580274,2024-08-13
TXN000415,1122,6779,2264.04,PENDING,,PNB,HDF,2025-06-29 22:14:17.580274,2025-06-29
TXN000416,1129,3231,9859.39,SUCCESS,,UOB,AXB,2025-02-19 11:06:19.580274,2025-02-19
TXN000417,5787,7075,545.75,FAILED,12.0,BOB,AXB,2025-04-12 10:01:09.580274,2025-04-12
TXN000418,7682,3743,9083.75,SUCCESS,,PNB,HDF,2025-04-17 00:07:10.580274,2025-04-17
TXN000419,6498,2761,9192.79,FAILED,51.0,BOB,AXB,2024-08-31 02:49:38.580274,2024-08-31
TXN000420,5357,9626,6767.91,SUCCESS,,UOB,HDF,2024-11-14 17:59:40.580274,2024-11-14
TXN000421,8977,3521,9764.02,SUCCESS,,HDF,AXB,2025-07-08 14:45:37.580274,2025-07-08
TXN000422,3094,1643,2317.46,SUCCESS,,UOB,PNB,2024-08-26 08:40:10.580274,2024-08-26
TXN000423,1683,5618,7441.81,FAILED,12.0,AXB,AXB,2025-03-14 01:13:54.580274,2025-03-14
TXN000424,7427,6134,4195.61,SUCCESS,,PNB,HDF,2025-03-11 07:56:55.580274,2025-03-11
TXN000425,1944,1303,6525.37,SUCCESS,,AXB,BOB,2025-04-11 23:08:20.580274,2025-04-11
TXN000426,8396,8669,3275.52,SUCCESS,,HDF,BOB,2025-06-13 06:12:36.580274,2025-06-13
TXN000427,2954,9084,5804.49,SUCCESS,,HDF,BOB,2025-05-14 04:50:12.580274,2025-05-14
TXN000428,1071,6047,8933.62,SUCCESS,,HDF,UOB,2025-07-10 11:33:48.580274,2025-07-10
TXN000429,9470,4503,2352.96,SUCCESS,,BOB,SBI,2025-04-27 09:01:52.580274,2025-04-27
TXN000430,7280,5854,6156.42,SUCCESS,,HDF,SBI,2025-04-16 16:39:17.580274,2025-04-16
TXN000431,9727,2354,5624.49,SUCCESS,,SBI,AXB,2025-05-02 08:37:11.580274,2025-05-02
TXN000432,1506,1616,884.88,SUCCESS,,PNB,BOB,2024-11-07 21:24:58.580274,2024-11-07
TXN000433,6910,1505,4058.67,SUCCESS,,UOB,AXB,2025-01-07 17:03:50.580274,2025-01-07
TXN000434,8046,5500,6882.7,SUCCESS,,BOB,AXB,2025-03-22 20:40:45.580274,2025-03-22
TXN000435,6579,9628,362.2,SUCCESS,,AXB,BOB,2025-06-27 18:37:52.580274,2025-06-27
TXN000436,9797,9444,4065.92,SUCCESS,,SBI,BOB,2025-03-09 19:35:11.580274,2025-03-09
TXN000437,9809,2270,4958.57,SUCCESS,,PNB,UOB,2025-02-21 11:58:43.580274,2025-02-21
TXN000438,8192,4787,2976.61,SUCCESS,,HDF,AXB,2024-09-02 03:33:27.580274,2024-09-02
TXN000439,7498,3194,6044.63,SUCCESS,,SBI,HDF,2024-11-16 15:29:18.580274,2024-11-16
TXN000440,6184,8683,556.61,SUCCESS,,PNB,SBI,2024-10-01 10:31:02.580274,2024-10-01
TXN000441,2836,7949,2438.53,SUCCESS,,UOB,AXB,2025-02-27 13:00:10.580274,2025-02-27
TXN000442,3656,2938,5282.84,SUCCESS,,PNB,AXB,2024-11-20 08:30:44.580274,2024-11-20
TXN000443,4348,8961,1402.34,SUCCESS,,SBI,UOB,2025-04-27 13:11:15.580274,2025-04-27
TXN000444,1983,1973,7335.17,FAILED,51.0,SBI,UOB,2025-02-07 07:01:08.580274,2025-02-07
TXN000445,1647,9167,8507.59,PENDING,,SBI,PNB,2025-04-17 18:16:35.580274,2025-04-17
TXN000446,6555,6806,2623.91,SUCCESS,,SBI,HDF,2025-03-29 08:39:57.580274,2025-03-29
TXN000447,4669,7409,5248.99,SUCCESS,,UOB,HDF,2024-08-22 09:25:38.580274,2024-08-22
TXN000448,5687,2124,307.04,SUCCESS,,AXB,SBI,2025-01-11 22:32:38.580274,2025-01-11
TXN000449,7131,3603,3739.5,PENDING,,PNB,HDF,2025-07-13 18:05:48.580274,2025-07-13
TXN000450,1762,2458,8148.8,SUCCESS,,UOB,AXB,2025-05-25 15:06:06.580274,2025-05-25
TXN000451,7768,8249,4734.1,SUCCESS,,AXB,HDF,2024-11-08 03:24:22.580274,2024-11-08
TXN000452,6751,5274,2944.9,SUCCESS,,PNB,BOB,2024-11-07 00:11:38.580274,2024-11-07
TXN000453,6460,2740,5135.01,SUCCESS,,BOB,PNB,2024-09-30 09:55:42.580274,2024-09-30
TXN000454,9509,7555,7960.95,PENDING,,AXB,PNB,2025-03-20 21:31:43.580274,2025-03-20
TXN000455,8120,2762,544.52,FAILED,12.0,BOB,SBI,2025-02-20 17:01:18.580274,2025-02-20
TXN000456,6837,4644,7520.92,SUCCESS,,UOB,BOB,2025-02-23 20:09:29.580274,2025-02-23
TXN000457,8763,3988,4365.03,FAILED,51.0,PNB,UOB,2024-10-27 10:31:16.580274,2024-10-27
TXN000458,8984,8292,8653.31,FAILED,5.0,SBI,UOB,2025-05-12 07:31:28.580274,2025-05-12
TXN000459,9593,9719,8064.32,PENDING,,HDF,UOB,2024-12-04 08:25:07.580274,2024-12-04
TXN000460,6036,9190,5375.25,FAILED,12.0,PNB,SBI,2025-06-08 22:18:57.580274,2025-06-08
TXN000461,7283,9130,7421.11,SUCCESS,,SBI,BOB,2024-07-25 23:00:55.580274,2024-07-25
TXN000462,4928,7659,8472.24,SUCCESS,,SBI,AXB,2024-10-29 10:32:52.580274,2024-10-29
TXN000463,1574,5517,1534.42,FAILED,51.0,AXB,HDF,2024-11-23 09:47:49.580274,2024-11-23
TXN000464,3463,9734,4564.48,PENDING,,BOB,PNB,2024-10-31 02:39:29.580274,2024-10-31
TXN000465,3754,8327,7269.88,PENDING,,UOB,BOB,2025-05-11 10:43:06.580274,2025-05-11
TXN000466,5174,8819,7826.74,FAILED,51.0,HDF,BOB,2025-06-17 02:17:35.580274,2025-06-17
TXN000467,3838,8196,9802.28,SUCCESS,,SBI,AXB,2024-09-01 01:47:22.580274,2024-09-01
TXN000468,2094,6003,2632.14,SUCCESS,,PNB,PNB,2025-06-29 05:25:32.580274,2025-06-29
TXN000469,6403,4823,4044.44,SUCCESS,,UOB,UOB,2025-04-08 15:16:22.580274,2025-04-08
TXN000470,7253,3845,8868.78,SUCCESS,,SBI,UOB,2025-02-22 21:57:11.580274,2025-02-22
TXN000471,9515,4067,2249.58,SUCCESS,,HDF,SBI,2025-06-19 16:03:16.580274,2025-06-19
TXN000472,5608,5230,6352.34,SUCCESS,,UOB,UOB,2025-01-09 17:28:39.580274,2025-01-09
TXN000473,6325,1325,6548.32,FAILED,1.0,SBI,BOB,2024-09-24 19:03:23.580274,2024-09-24
TXN000474,1373,8116,4741.7,SUCCESS,,SBI,PNB,2025-06-08 11:51:29.580274,2025-06-08
TXN000475,7721,9039,2044.39,SUCCESS,,SBI,HDF,2024-08-15 06:16:48.580274,2024-08-15
TXN000476,8224,8614,1964.37,FAILED,12.0,HDF,AXB,2024-08-14 00:34:44.580274,2024-08-14
TXN000477,4993,8975,9487.65,SUCCESS,,HDF,PNB,2025-02-25 01:33:17.580274,2025-02-25
TXN000478,2216,1058,4236.62,SUCCESS,,HDF,AXB,2024-10-14 05:54:38.580274,2024-10-14
TXN000479,8538,8196,4302.0,SUCCESS,,PNB,BOB,2025-04-07 00:49:58.580274,2025-04-07
TXN000480,9306,8586,4783.5,SUCCESS,,BOB,AXB,2025-04-25 11:50:10.580274,2025-04-25
TXN000481,2600,3921,7396.16,SUCCESS,,AXB,HDF,2024-12-25 02:41:04.580274,2024-12-25
TXN000482,2810,1860,3411.47,SUCCESS,,HDF,SBI,2025-06-24 16:35:21.580274,2025-06-24
TXN000483,9465,2868,5055.07,PENDING,,SBI,UOB,2025-02-01 11:23:49.580274,2025-02-01
TXN000484,3934,6839,4978.27,SUCCESS,,PNB,HDF,2024-08-02 09:20:54.580274,2024-08-02
TXN000485,4348,4821,8464.82,SUCCESS,,HDF,HDF,2025-01-11 08:23:16.580274,2025-01-11
TXN000486,4589,3564,8599.54,PENDING,,AXB,SBI,2024-12-02 02:11:43.580274,2024-12-02
TXN000487,3455,6745,7691.69,SUCCESS,,SBI,BOB,2025-07-10 03:00:34.580274,2025-07-10
TXN000488,6973,1122,5384.93,SUCCESS,,UOB,SBI,2025-01-17 17:36:14.580274,2025-01-17
TXN000489,2848,1440,3703.69,SUCCESS,,PNB,AXB,2024-08-13 22:39:15.580274,2024-08-13
TXN000490,9233,3733,2856.53,SUCCESS,,BOB,PNB,2024-10-21 16:16:16.580274,2024-10-21
TXN000491,7526,1866,3757.58,SUCCESS,,PNB,AXB,2024-10-06 19:41:08.580274,2024-10-06
TXN000492,3776,4581,3550.23,SUCCESS,,AXB,HDF,2025-03-16 16:25:42.580274,2025-03-16
TXN000493,7690,8843,1481.23,SUCCESS,,HDF,AXB,2024-11-29 05:19:00.580274,2024-11-29
TXN000494,1969,7949,8904.94,FAILED,12.0,AXB,BOB,2024-10-01 21:36:47.580274,2024-10-01
TXN000495,3580,4545,5383.04,SUCCESS,,SBI,HDF,2024-11-08 22:11:25.580274,2024-11-08
TXN000496,6543,8084,4378.81,SUCCESS,,UOB,PNB,2025-02-23 14:16:55.580274,2025-02-23
TXN000497,7111,2360,3665.2,PENDING,,HDF,HDF,2025-06-24 04:30:21.580274,2025-06-24
